gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,betweenness,betweenness_percentile,n_peers,external_communities,largest_in_share,largest_out_share,temporal_out_share,turnover_kzt,operation_count
100000008512827100,distributor,0.849859,24,0.85143,"Гипотеза распределения: входов=3, получателей=10; выход=1944500.00 KZT; крупнейший выход=33%; источник средств неизвестен",2,False,3,10,107949.0,1944500.0,3,10,0.0003352561979240575,18.01313583266172,False,0.00014930643896026797,0.8128544423440454,13,5,0.5049606758747186,0.3342761635381846,0.8508614039598869,2052449.0,13
100000008513251100,peripheral,0.0,85,0.0,"Связей=0, операций=0; изолирован, данных для роли нет",0,True,0,0,0.0,0.0,0,0,0.0002855692942172909,,False,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0
100000008514970100,peripheral,0.55,8,0.520231,"Мало связей: входов=1, выходов=1; оборот=410966.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,1,379966.0,31000.0,1,1,0.0003126314885305634,0.0815862471905381,False,1.7392030276046304e-06,0.024574669187145556,2,0,1.0,1.0,0.0,410966.0,2
100000008516839100,consolidator,0.818065,47,0.591644,Гипотеза сбора: отправителей=3; вход=155000.00 KZT; выход/вход=0.00; крупнейший вход=42%,0,True,3,0,155000.0,0.0,4,0,0.0010695838614429964,0.0,False,0.0,0.0,3,0,0.41935483870967744,0.0,0.0,155000.0,4
100000008517061100,peripheral,0.2,40,0.559208,"Вход=1, 1844000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,1844000.0,0.0,4,0,0.00041305671798624714,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,1844000.0,4
100000008517538100,distributor,0.880195,4,0.828575,"Гипотеза распределения: входов=3, получателей=17; выход=1439000.00 KZT; крупнейший выход=13%; источник средств неизвестен",3,False,3,17,155500.0,1439000.0,6,18,0.00030701646079282416,9.254019292604502,False,0.00018350075295110212,0.8298676748582231,20,4,0.4533762057877814,0.1320361362056984,1.0,1594500.0,24
100000008522127100,peripheral,0.55,56,0.313739,"Мало связей: входов=0, выходов=1; оборот=145000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",0,True,0,1,0.0,145000.0,0,3,0.0002855692942172909,,False,0.0,0.0,1,0,0.0,1.0,0.0,145000.0,3
100000008524903100,peripheral,0.2,0,0.229666,"Вход=1, 15000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,15000.0,0.0,1,0,0.0003317732501869909,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,15000.0,1
100000008525136100,peripheral,0.2,0,0.130002,"Вход=1, 14100.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,14100.0,0.0,1,0,0.0002885216550484359,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,14100.0,1
100000008531133100,distributor,0.669965,16,0.692974,"Гипотеза распределения: входов=1, получателей=3; выход=158271.68 KZT; крупнейший выход=60%; источник средств неизвестен",2,False,1,3,25000.0,158271.68,1,3,0.0005327484529006038,6.3308672,False,2.2029905016325318e-05,0.45179584120982985,4,1,1.0,0.6002337246941462,0.0,183271.68,4
100000008531186100,terminal,0.59,2,0.389648,"Наблюдаемый получатель: входов=1, вход=125000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,125000.0,0.0,1,0,0.0003619550454860551,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,125000.0,1
100000008532050100,terminal,0.59,10,0.404296,"Наблюдаемый получатель: входов=1, вход=455156.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,455156.0,0.0,1,0,0.0003003205242521543,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,455156.0,1
100000008536546100,terminal,0.63,35,0.496815,"Наблюдаемый получатель: входов=2, вход=250000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,2,0,250000.0,0.0,2,0,0.0003172528720016747,0.0,False,0.0,0.0,2,1,0.8,0.0,0.0,250000.0,2
100000008537380100,terminal,0.59,22,0.094942,"Наблюдаемый получатель: входов=1, вход=8000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,8000.0,0.0,1,0,0.00028681791645075375,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,8000.0,1
100000008545727100,distributor,0.734814,18,0.832029,"Гипотеза распределения: входов=1, получателей=6; выход=1866500.00 KZT; крупнейший выход=57%; источник средств неизвестен",2,False,1,6,30000.0,1866500.0,1,7,0.00033870100433984517,62.21666666666667,False,0.0001147873998219056,0.7731568998109641,6,0,1.0,0.5679078489150817,0.0,1896500.0,8
100000008546855100,consolidator,0.852038,43,0.741847,Гипотеза сбора: отправителей=6; вход=71790.00 KZT; выход/вход=0.14; крупнейший вход=47%,2,False,6,2,71790.0,10000.0,8,2,0.0014269758891576917,0.1392951664577239,False,5.73936999109528e-05,0.6398865784499055,6,2,0.4706783674606491,0.5,1.0,81790.0,10
100000008547295100,terminal,0.59,1,0.286552,"Наблюдаемый получатель: входов=1, вход=15000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,15000.0,0.0,1,0,0.0005629711569533369,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,15000.0,1
100000008547844100,coordinator,0.888658,42,0.895143,"Гипотеза связующего: соседей=21, внешних сообществ=5; посредничество=0.00137; не доказательство управления",2,False,3,19,177600.0,2042199.0,3,21,0.0003443380521779434,11.498868243243244,False,0.0013739457675309686,0.943289224952741,21,5,0.5630630630630631,0.12045838823738529,0.24032917458092967,2219799.0,24
100000008547948100,coordinator,0.884877,4,0.921911,"Гипотеза связующего: соседей=30, внешних сообществ=6; посредничество=0.00085; не доказательство управления",2,False,6,26,212665.0,5185600.0,7,31,0.0004277037249167612,24.383890155878966,False,0.0008540481811761452,0.9243856332703214,30,6,0.2868361037312205,0.1849352051835853,0.5759217834001852,5398265.0,38
100000008548853100,terminal,0.59,22,0.122577,"Наблюдаемый получатель: входов=1, вход=14000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,14000.0,0.0,1,0,0.00028775438312585085,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,14000.0,1
100000008551752100,peripheral,0.2,62,0.477939,"Вход=1, 406000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,406000.0,0.0,2,0,0.0003415570643909764,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,406000.0,2
100000008554390100,peripheral,0.2,18,0.160128,"Вход=1, 14000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,14000.0,0.0,1,0,0.00029306138884771293,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,14000.0,1
100000008555233100,terminal,0.59,35,0.455574,"Наблюдаемый получатель: входов=1, вход=440600.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,440600.0,0.0,1,0,0.0003634087205622213,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,440600.0,1
100000008555918100,peripheral,0.3,2,0.633465,"Роль неоднозначна: входов=1, выходов=2; оборот=182511.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",1,False,1,2,139211.0,43300.0,1,2,0.00031344440839775313,0.3110386391879952,False,3.826246660730187e-05,0.5245746691871456,3,0,1.0,0.76905311778291,0.0,182511.0,3
100000008556318100,terminal,0.63,2,0.546658,"Наблюдаемый получатель: входов=2, вход=180132.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,2,0,180132.0,0.0,2,0,0.000560504103069661,0.0,False,0.0,0.0,2,0,0.6474807363488997,0.0,0.0,180132.0,2
100000008557672100,terminal,0.59,22,0.2798,"Наблюдаемый получатель: входов=1, вход=49125.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,49125.0,0.0,1,0,0.0003022539771005091,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,49125.0,1
100000008560263100,peripheral,0.2,10,0.34631,"Вход=1, 100000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,100000.0,0.0,1,0,0.0003131893168807817,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,100000.0,1
100000008560717100,consolidator,0.875444,10,0.675679,Гипотеза сбора: отправителей=7; вход=529000.00 KZT; выход/вход=0.05; крупнейший вход=57%,1,False,7,1,529000.0,25000.0,9,1,0.0003308341565552128,0.04725897920604915,False,1.9131233303650935e-05,0.2580340264650284,8,3,0.5746691871455577,1.0,0.0,554000.0,10
100000008561016100,transit,0.848649,4,0.594044,"Гипотеза транзита: вход=180000.00, выход=185000.00 KZT; после входа за 1–7 дней=70% выхода; те же деньги не установлены",3,False,1,1,180000.0,185000.0,2,4,0.0002948428406003132,1.0277777777777777,False,1.9206257747978978e-05,0.40264650283553877,2,0,1.0,1.0,0.7027027027027027,365000.0,6
100000008566737100,terminal,0.63,0,0.511687,"Наблюдаемый получатель: входов=2, вход=230000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,2,0,230000.0,0.0,2,0,0.0003494638119095339,0.0,False,0.0,0.0,2,1,0.5478260869565217,0.0,0.0,230000.0,2
100000008568512100,terminal,0.59,10,0.331303,"Наблюдаемый получатель: входов=1, вход=199640.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,199640.0,0.0,1,0,0.00029203946172944083,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,199640.0,1
100000008571243100,terminal,0.59,18,0.35055,"Наблюдаемый получатель: входов=1, вход=134000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,134000.0,0.0,1,0,0.00030626343281042745,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,134000.0,1
100000008571433100,peripheral,0.3,55,0.690276,"Роль неоднозначна: входов=2, выходов=2; оборот=1784000.00 KZT; временная поддержка=100%; правила иных ролей не выполнены",0,True,2,2,350000.0,1434000.0,2,3,0.0016264807087207904,4.097142857142857,False,0.0,0.0,3,0,0.5714285714285714,0.7419804741980475,1.0,1784000.0,5
100000008571443100,terminal,0.63,12,0.41467,"Наблюдаемый получатель: входов=2, вход=65000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,2,0,65000.0,0.0,2,0,0.00031474857317144927,0.0,False,0.0,0.0,2,1,0.6153846153846154,0.0,0.0,65000.0,2
100000008575624100,distributor,0.694637,68,0.371164,"Гипотеза распределения: входов=0, получателей=3; выход=89500.00 KZT; крупнейший выход=44%; источник средств неизвестен",0,True,0,3,0.0,89500.0,0,5,0.0002855692942172909,,False,0.0,0.0,3,0,0.0,0.43575418994413406,0.0,89500.0,5
100000008576243100,terminal,0.63,0,0.539412,"Наблюдаемый получатель: входов=2, вход=82920.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,2,0,82920.0,0.0,4,0,0.0016515737888683508,0.0,False,0.0,0.0,2,0,0.7959479015918958,0.0,0.0,82920.0,4
100000008576528100,terminal,0.59,10,0.164883,"Наблюдаемый получатель: входов=1, вход=28000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,28000.0,0.0,1,0,0.0002864767510913652,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,28000.0,1
100000008579978100,peripheral,0.55,10,0.444769,"Мало связей: входов=1, выходов=1; оборот=111000.00 KZT; временная поддержка=22%; правила иных ролей не выполнены",3,False,1,1,34000.0,77000.0,1,6,0.0002866712061358097,2.264705882352941,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,0.22077922077922077,111000.0,7
100000008582730100,peripheral,0.55,43,0.318943,"Мало связей: входов=1, выходов=1; оборот=10000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,1,5000.0,5000.0,1,1,0.0008925911171850297,1.0,False,0.0,0.0,1,0,1.0,1.0,0.0,10000.0,2
100000008583360100,peripheral,0.55,18,0.575769,"Мало связей: входов=1, выходов=1; оборот=282843.00 KZT; временная поддержка=100%; правила иных ролей не выполнены",3,False,1,1,112843.0,170000.0,1,1,0.0003276125928311374,1.5065179054083992,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,1.0,282843.0,2
100000008583971100,peripheral,0.2,0,0.412674,"Вход=2, 51000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,2,0,51000.0,0.0,2,0,0.00032971602313587925,0.0,True,0.0,0.0,2,0,0.7843137254901961,0.0,0.0,51000.0,2
100000008586731100,terminal,0.59,7,0.115467,"Наблюдаемый получатель: входов=1, вход=12000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,12000.0,0.0,1,0,0.00028756075486281447,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,12000.0,1
100000008587459100,peripheral,0.3,0,0.686032,"Роль неоднозначна: входов=2, выходов=2; оборот=868007.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",2,False,2,2,181507.0,686500.0,2,4,0.00030075681163842634,3.782223275135394,False,2.4503850659659153e-05,0.4669187145557656,4,1,0.7300379599684861,0.8608885651857247,0.0,868007.0,6
100000008588665100,peripheral,0.2,0,0.276503,"Вход=1, 25000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,25000.0,0.0,1,0,0.0003524909066556901,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,25000.0,1
100000008595687100,peripheral,0.55,16,0.405922,"Мало связей: входов=1, выходов=1; оборот=74795.00 KZT; временная поддержка=100%; правила иных ролей не выполнены",3,False,1,1,64395.0,10400.0,1,1,0.00030485762729909343,0.161503222299868,False,0.0,0.0,2,0,1.0,1.0,1.0,74795.0,2
100000008596924100,terminal,0.59,1,0.390725,"Наблюдаемый получатель: входов=1, вход=100000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,100000.0,0.0,1,0,0.00041602042429942244,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,100000.0,1
100000008598972100,terminal,0.59,8,0.314053,"Наблюдаемый получатель: входов=1, вход=120000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,120000.0,0.0,1,0,0.00029411601502281744,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,120000.0,1
100000008599354100,peripheral,0.55,0,0.539052,"Мало связей: входов=1, выходов=1; оборот=215200.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,1,177000.0,38200.0,1,2,0.0003317435534185647,0.21581920903954802,False,6.98409372653781e-06,0.10964083175803403,2,1,1.0,1.0,0.0,215200.0,3
100000008601794100,peripheral,0.55,39,0.686406,"Мало связей: входов=2, выходов=1; оборот=1365800.00 KZT; временная поддержка=9%; правила иных ролей не выполнены",0,True,2,1,494400.0,871400.0,8,13,0.002367779758018107,1.7625404530744337,False,0.0,0.0,2,0,0.9615695792880259,1.0,0.09341289878356668,1365800.0,21
100000008603331100,distributor,0.759335,42,0.833807,"Гипотеза распределения: входов=2, получателей=6; выход=741774.00 KZT; крупнейший выход=40%; источник средств неизвестен",2,False,2,6,39500.0,741774.0,3,6,0.0003442340297094514,18.779088607594936,False,0.000193051536064114,0.8364839319470699,7,2,0.7088607594936709,0.4044358524294462,0.8133932976890536,781274.0,9
100000008603629100,coordinator,0.899622,8,0.990734,"Гипотеза связующего: соседей=73, внешних сообществ=7; посредничество=0.00700; не доказательство управления",2,False,19,61,1817300.0,4986156.0,45,74,0.0011918072731347837,2.7437165025037142,False,0.00699661563341219,0.998109640831758,73,7,0.32905959390304296,0.08182656138315769,1.0,6803456.0,119
100000008612257100,terminal,0.59,28,0.104789,"Наблюдаемый получатель: входов=1, вход=9500.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,9500.0,0.0,1,0,0.00028786387694202796,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,9500.0,1
100000008619159100,peripheral,0.2,67,0.487584,"Вход=1, 446400.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,446400.0,0.0,2,0,0.00035658738939848845,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,446400.0,2
100000008619857100,peripheral,0.3,0,0.33274,"Роль неоднозначна: входов=1, выходов=2; оборот=42000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,2,29000.0,13000.0,1,2,0.0002872025732618286,0.4482758620689655,False,2.9533165286932215e-06,0.05671077504725898,3,1,1.0,0.6153846153846154,0.0,42000.0,3
100000008620570100,peripheral,0.3,8,0.660335,"Роль неоднозначна: входов=2, выходов=2; оборот=176800.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,2,2,145000.0,31800.0,2,2,0.0003485384395879508,0.2193103448275862,False,3.449419338082517e-05,0.4782608695652174,4,2,0.5517241379310345,0.6855345911949685,0.0,176800.0,4
100000008624978100,terminal,0.59,35,0.371658,"Наблюдаемый получатель: входов=1, вход=109000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,109000.0,0.0,1,0,0.00033803190556376176,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,109000.0,1
100000008625905100,peripheral,0.3,3,0.78313,"Роль неоднозначна: входов=1, выходов=2; оборот=832800.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,2,197800.0,635000.0,1,2,0.0005453128171044595,3.210313447927199,False,4.174087266251113e-05,0.5812854442344045,3,0,1.0,0.5669291338582677,0.0,832800.0,3
100000008628231100,peripheral,0.3,72,0.681132,"Роль неоднозначна: входов=1, выходов=2; оборот=677870.00 KZT; временная поддержка=100%; правила иных ролей не выполнены",1,False,1,2,50000.0,627870.0,1,19,0.00029558111590539824,12.5574,False,3.826246660730187e-05,0.5245746691871456,3,1,1.0,0.6836606303852708,1.0,677870.0,20
100000008628818100,peripheral,0.2,18,0.276032,"Вход=1, 46310.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,46310.0,0.0,1,0,0.00030290447081849904,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,46310.0,1
100000008629504100,peripheral,0.2,0,0.21439,"Вход=1, 20000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,20000.0,0.0,1,0,0.00030201034173378495,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,20000.0,1
100000008629581100,terminal,0.59,2,0.312461,"Наблюдаемый получатель: входов=1, вход=54184.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,54184.0,0.0,1,0,0.00031532894612265345,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,54184.0,1
100000008631800100,peripheral,0.2,18,0.154094,"Вход=1, 12850.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,12850.0,0.0,1,0,0.00029244596678878543,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,12850.0,1
100000008632060100,distributor,0.85015,0,0.639441,"Гипотеза распределения: входов=1, получателей=9; выход=339200.00 KZT; крупнейший выход=20%; источник средств неизвестен",3,False,1,9,6000.0,339200.0,1,12,0.0002880256481640291,56.53333333333333,False,4.3366580189305864e-05,0.5916824196597353,10,3,1.0,0.19899764150943397,0.20784198113207547,345200.0,13
100000008633099100,peripheral,0.55,1,0.375096,"Мало связей: входов=1, выходов=1; оборот=32968.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,1,19468.0,13500.0,1,1,0.00029196202177266776,0.6934456544072324,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,0.0,32968.0,2
100000008634520100,terminal,0.59,42,0.308445,"Наблюдаемый получатель: входов=1, вход=90000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,90000.0,0.0,1,0,0.00029848291599650714,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,90000.0,1
100000008636603100,coordinator,0.895085,16,0.804612,"Гипотеза связующего: соседей=7, внешних сообществ=4; посредничество=0.00290; не доказательство управления",2,False,2,6,35460.0,159375.0,2,7,0.0003387006850594576,4.494500846023689,False,0.002899464042203815,0.9754253308128544,7,4,0.6404399323181049,0.2936470588235294,0.431843137254902,194835.0,9
100000008637537100,peripheral,0.3,42,0.891726,"Роль неоднозначна: входов=3, выходов=3; оборот=2971385.00 KZT; временная поддержка=93%; правила иных ролей не выполнены",0,True,3,3,619890.0,2351495.0,22,30,0.0008287331534345294,3.793406894771653,False,7.7358538151582e-05,0.7126654064272212,4,1,0.6160609140331349,0.9709142481697813,0.9281308274097968,2971385.0,52
100000008638859100,peripheral,0.2,43,0.340074,"Вход=1, 34000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,34000.0,0.0,1,0,0.0005396486131466575,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,34000.0,1
100000008647905100,peripheral,0.3,43,0.687615,"Роль неоднозначна: входов=1, выходов=2; оборот=394222.00 KZT; временная поддержка=100%; правила иных ролей не выполнены",2,False,1,2,50000.0,344222.0,1,2,0.0003287103258672675,6.88444,False,3.826246660730187e-05,0.5245746691871456,3,0,1.0,0.670497527758249,1.0,394222.0,3
100000008648783100,peripheral,0.2,18,0.097858,"Вход=1, 5200.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,5200.0,0.0,1,0,0.0002883520722228762,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,5200.0,1
100000008649416100,peripheral,0.2,28,0.239693,"Вход=1, 5000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,5000.0,0.0,1,0,0.000533726717629368,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,5000.0,1
100000008650785100,transit,0.841475,16,0.715851,"Гипотеза транзита: вход=92000.00, выход=120120.00 KZT; после входа за 1–7 дней=100% выхода; те же деньги не установлены",0,True,2,2,92000.0,120120.0,2,2,0.0006125210138081811,1.3056521739130436,False,2.1450170673790438e-05,0.44801512287334594,4,0,0.6141304347826086,0.5829170829170829,1.0,212120.0,4
100000008652094100,terminal,0.59,0,0.187539,"Наблюдаемый получатель: входов=1, вход=35000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,35000.0,0.0,1,0,0.0002875404930641467,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,35000.0,1
100000008653041100,terminal,0.59,22,0.191801,"Наблюдаемый получатель: входов=1, вход=28000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,28000.0,0.0,1,0,0.00028993947203441087,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,28000.0,1
100000008654653100,peripheral,0.55,16,0.210846,"Мало связей: входов=0, выходов=1; оборот=54000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",0,True,0,1,0.0,54000.0,0,1,0.0002855692942172909,,False,0.0,0.0,1,0,0.0,1.0,0.0,54000.0,1
100000008655035100,terminal,0.59,1,0.331707,"Наблюдаемый получатель: входов=1, вход=30000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,30000.0,0.0,1,0,0.0005401427143175893,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,30000.0,1
100000008655779100,peripheral,0.3,15,0.656007,"Роль неоднозначна: входов=1, выходов=2; оборот=71704.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,2,47000.0,24704.0,1,2,0.00039705232861292827,0.5256170212765957,False,6.382875111308994e-05,0.6748582230623819,3,0,1.0,0.7692681347150259,0.0,71704.0,3
100000008656043100,terminal,0.59,22,0.213336,"Наблюдаемый получатель: входов=1, вход=26200.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,26200.0,0.0,1,0,0.0002944677917550073,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,26200.0,1
100000008659445100,peripheral,0.3,9,0.707571,"Роль неоднозначна: входов=3, выходов=4; оборот=1013640.00 KZT; временная поддержка=65%; правила иных ролей не выполнены",0,True,3,4,138490.0,875150.0,7,18,0.0024238038911821246,6.319228825185934,False,0.0,0.0,4,0,0.5581630442631237,0.3104610638176313,0.6469748043192596,1013640.0,25
100000008659950100,terminal,0.59,42,0.407122,"Наблюдаемый получатель: входов=1, вход=246000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,246000.0,0.0,1,0,0.0003208665270804821,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,246000.0,1
100000008661550100,terminal,0.59,22,0.167418,"Наблюдаемый получатель: входов=1, вход=22800.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,22800.0,0.0,1,0,0.00028912786758266,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,22800.0,1
100000008661585100,terminal,0.59,22,0.245974,"Наблюдаемый получатель: входов=1, вход=43141.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,43141.0,0.0,1,0,0.00029462408478601393,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,43141.0,1
100000008662216100,terminal,0.59,22,0.186642,"Наблюдаемый получатель: входов=1, вход=26200.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,26200.0,0.0,1,0,0.00028965853203188175,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,26200.0,1
100000008662805100,terminal,0.59,22,0.137248,"Наблюдаемый получатель: входов=1, вход=16500.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,16500.0,0.0,1,0,0.000288144577573808,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,16500.0,1
100000008663007100,terminal,0.59,22,0.129038,"Наблюдаемый получатель: входов=1, вход=14000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,14000.0,0.0,1,0,0.0002885077302285591,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,14000.0,1
100000008663723100,terminal,0.59,22,0.131886,"Наблюдаемый получатель: входов=1, вход=15600.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,15600.0,0.0,1,0,0.00028800410757254345,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,15600.0,1
100000008664469100,terminal,0.59,2,0.187584,"Наблюдаемый получатель: входов=1, вход=25000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,25000.0,0.0,1,0,0.0002905752050613446,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,25000.0,1
100000008664774100,terminal,0.59,22,0.136126,"Наблюдаемый получатель: входов=1, вход=16300.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,16300.0,0.0,1,0,0.0002881133620179714,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,16300.0,1
100000008665380100,peripheral,0.3,0,0.460863,"Роль неоднозначна: входов=2, выходов=1; оборот=87300.00 KZT; временная поддержка=100%; правила иных ролей не выполнены",1,False,2,1,69100.0,18200.0,2,1,0.00029077432850192693,0.2633863965267728,False,1.9131233303650935e-05,0.2580340264650284,3,0,0.8552821997105644,1.0,1.0,87300.0,3
100000008666075100,terminal,0.59,22,0.196579,"Наблюдаемый получатель: входов=1, вход=26217.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,26217.0,0.0,1,0,0.0002910719354249637,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,26217.0,1
100000008667058100,terminal,0.59,22,0.151649,"Наблюдаемый получатель: входов=1, вход=17534.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,17534.0,0.0,1,0,0.00028924947543311784,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,17534.0,1
