gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_tx,out_tx,in_tiyn,in_kzt,out_tiyn,out_kzt,pagerank,pass_through,truncated_by_depth,self_transfer_tiyn,self_transfer_kzt,self_transfer_n_tx,betweenness,betweenness_mode,betweenness_sources,betweenness_percentile,n_peers,external_communities,largest_in_tiyn,largest_in_share,largest_out_tiyn,largest_out_share,temporal_matched_tiyn,same_day_uncertain_tiyn,temporal_outgoing_tiyn,temporal_matched_kzt,temporal_matched_out_share,same_day_uncertain_kzt,same_day_uncertain_out_share,temporal_unmatched_out_share,seed_inflow_incomplete,depth_outflow_incomplete,observation_completeness,turnover_tiyn,turnover_kzt,operation_count,role_score_uncapped,role_score_cap,role_facts,priority_turnover_tiyn,priority_betweenness,priority_pagerank,priority_n_peers,priority_operation_count
100000000274067100,peripheral,0.3,1,0.692132,"Роль неоднозначна: входов=2, выходов=3; FIFO 1–7д=0%; тот же день=?7%; иные правила не выполнены",1,False,2,3,9,9,51770400,517704.0,296900000,2969000.0,0.0004137036512851875,5.734937338710924,False,0,0.0,0,1.1888811083225246e-06,exact,2248,0.09849749582637729,4,0,30000000,0.5794817115571833,290000000,0.9767598518019536,500000,21770400,296900000,5000.0,0.001684068710003368,217704.0,0.07332569888851465,0.9249902324014819,False,False,sample_only,348670400,3486704.0,18,0.3,1.0,"{""betweenness"": 1.1888811083225246e-06, ""betweenness_percentile"": 0.09849749582637729, ""depth"": 1, ""external_communities"": 0, ""in_deg"": 2, ""in_tiyn"": 51770400, ""is_seed"": false, ""largest_in_tiyn"": 30000000, ""largest_out_tiyn"": 290000000, ""n_peers"": 4, ""observation_completeness"": ""sample_only"", ""out_deg"": 3, ""out_tiyn"": 296900000, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.07332569888851465, ""same_day_uncertain_tiyn"": 21770400, ""score_cap"": 1.0, ""score_uncapped"": 0.3, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.001684068710003368, ""temporal_matched_tiyn"": 500000, ""temporal_outgoing_tiyn"": 296900000, ""truncated_by_depth"": false, ""turnover_tiyn"": 348670400, ""window_days"": 7}",0.2959623149394347,0.024624373956594323,0.14311350381336924,0.1328734858681023,0.0955585464333782
100000000287768100,terminal,0.59,0,0.198105,Наблюдаемый получатель: входов=1; вход=35168.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,3516800,35168.0,0,0.0,0.0002886880716986401,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,3516800,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,3516800,35168.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 3516800, ""is_seed"": false, ""largest_in_tiyn"": 3516800, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 3516800, ""window_days"": 7}",0.10228802153432032,0.0,0.021175414984297893,0.04835127860026918,0.02628981606101391
100000000288317100,peripheral,0.3,0,0.678992,"Роль неоднозначна: входов=2, выходов=3; FIFO 1–7д=56%; тот же день=?31%; иные правила не выполнены",3,False,2,3,2,3,10000000,100000.0,5350000,53500.0,0.0003128334856204945,0.535,False,0,0.0,0,5.8255174307803695e-05,exact,2248,0.6569282136894825,5,1,5000000,0.5,3000000,0.5607476635514018,3000000,1650000,5350000,30000.0,0.5607476635514018,16500.0,0.308411214953271,0.1308411214953271,False,False,sample_only,15350000,153500.0,5,0.3,1.0,"{""betweenness"": 5.8255174307803695e-05, ""betweenness_percentile"": 0.6569282136894825, ""depth"": 3, ""external_communities"": 1, ""in_deg"": 2, ""in_tiyn"": 10000000, ""is_seed"": false, ""largest_in_tiyn"": 5000000, ""largest_out_tiyn"": 3000000, ""n_peers"": 5, ""observation_completeness"": ""sample_only"", ""out_deg"": 3, ""out_tiyn"": 5350000, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.308411214953271, ""same_day_uncertain_tiyn"": 1650000, ""score_cap"": 1.0, ""score_uncapped"": 0.3, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.5607476635514018, ""temporal_matched_tiyn"": 3000000, ""temporal_outgoing_tiyn"": 5350000, ""truncated_by_depth"": false, ""turnover_tiyn"": 15350000, ""window_days"": 7}",0.19690444145356661,0.16423205342237063,0.0980708838043966,0.13748317631224766,0.08230148048452221
100000000291906100,peripheral,0.3,6,0.851177,"Роль неоднозначна: входов=2, выходов=2; FIFO 1–7д=2%; тот же день=?35%; иные правила не выполнены",2,False,2,2,3,6,38800000,388000.0,45585400,455854.0,0.0007629373053537488,1.1748814432989692,False,0,0.0,0,7.806985944651244e-05,exact,2248,0.7161936560934892,3,1,38000000,0.979381443298969,29550000,0.6482338643513055,800000,16035400,45585400,8000.0,0.017549478561118253,160354.0,0.3517661356486945,0.6306843857901873,False,False,sample_only,84385400,843854.0,9,0.3,1.0,"{""betweenness"": 7.806985944651244e-05, ""betweenness_percentile"": 0.7161936560934892, ""depth"": 2, ""external_communities"": 1, ""in_deg"": 2, ""in_tiyn"": 38800000, ""is_seed"": false, ""largest_in_tiyn"": 38000000, ""largest_out_tiyn"": 29550000, ""n_peers"": 3, ""observation_completeness"": ""sample_only"", ""out_deg"": 2, ""out_tiyn"": 45585400, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.3517661356486945, ""same_day_uncertain_tiyn"": 16035400, ""score_cap"": 1.0, ""score_uncapped"": 0.3, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.017549478561118253, ""temporal_matched_tiyn"": 800000, ""temporal_outgoing_tiyn"": 45585400, ""truncated_by_depth"": false, ""turnover_tiyn"": 84385400, ""window_days"": 7}",0.27402422611036337,0.1790484140233723,0.18438761776581428,0.12439434724091519,0.08932256617317183
100000000291908100,peripheral,0.55,6,0.711594,"Мало связей: входов=1, выходов=1; FIFO 1–7д=100%; тот же день=?0%; иные правила не выполнены",3,False,1,1,5,1,29550000,295500.0,1330000,13300.0,0.0007065527083397005,0.045008460236886635,False,0,0.0,0,1.981468513870874e-05,exact,2248,0.4073455759599332,2,0,29550000,1.0,1330000,1.0,1330000,0,1330000,13300.0,1.0,0.0,0.0,0.0,False,False,sample_only,30880000,308800.0,6,0.55,1.0,"{""betweenness"": 1.981468513870874e-05, ""betweenness_percentile"": 0.4073455759599332, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 29550000, ""is_seed"": false, ""largest_in_tiyn"": 29550000, ""largest_out_tiyn"": 1330000, ""n_peers"": 2, ""observation_completeness"": ""sample_only"", ""out_deg"": 1, ""out_tiyn"": 1330000, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.55, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 1.0, ""temporal_matched_tiyn"": 1330000, ""temporal_outgoing_tiyn"": 1330000, ""truncated_by_depth"": false, ""turnover_tiyn"": 30880000, ""window_days"": 7}",0.23499327052489904,0.1018363939899833,0.1822341857335128,0.10773889636608346,0.0847913862718708
100000000297649100,peripheral,0.55,7,0.485767,"Мало связей: входов=1, выходов=1; FIFO 1–7д=0%; тот же день=?0%; иные правила не выполнены",2,False,1,1,1,2,4000000,40000.0,7060000,70600.0,0.0008091385858414708,1.765,False,0,0.0,0,0.0,exact,2248,0.0,1,0,4000000,1.0,7060000,1.0,0,0,7060000,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,11060000,110600.0,3,0.55,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 2, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 4000000, ""is_seed"": false, ""largest_in_tiyn"": 4000000, ""largest_out_tiyn"": 7060000, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 1, ""out_tiyn"": 7060000, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.55, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 7060000, ""truncated_by_depth"": false, ""turnover_tiyn"": 11060000, ""window_days"": 7}",0.1791386271870794,0.0,0.18582323912068194,0.04835127860026918,0.0724540152534769
100000000299820100,peripheral,0.2,8,0.244493,"Входов=1, вход=10000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,1000000,10000.0,0,0.0,0.0004501620352243438,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,1000000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,1000000,10000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 1000000, ""is_seed"": false, ""largest_in_tiyn"": 1000000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 1000000, ""window_days"": 7}",0.021265141318977117,0.0,0.14858681022880216,0.04835127860026918,0.02628981606101391
100000000307908100,terminal,0.59,9,0.141532,Наблюдаемый получатель: входов=1; вход=5000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны,2,False,1,0,1,0,500000,5000.0,0,0.0,0.0002964337747494595,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,500000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,500000,5000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 2, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 500000, ""is_seed"": false, ""largest_in_tiyn"": 500000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 500000, ""window_days"": 7}",0.002288021534320323,0.0,0.06460296096904442,0.04835127860026918,0.02628981606101391
100000000331309100,coordinator,0.898331,10,0.985441,Гипотеза связующего: соседей=104; внешних групп=13; посредничество=0.00456; не доказательство управления,2,False,5,99,8,126,98463500,984635.0,2300137500,23001375.0,0.0008756899038073762,23.360306103276848,False,0,0.0,0,0.0045572340502675075,exact,2248,0.991652754590985,104,13,32000000,0.3249935255196088,207153000,0.09006113764937966,0,98463500,2300137500,0.0,0.0,984635.0,0.04280765823782274,0.9571923417621773,False,False,sample_only,2398601000,23986010.0,134,0.898331,1.0,"{""betweenness"": 0.0045572340502675075, ""betweenness_percentile"": 0.991652754590985, ""depth"": 2, ""external_communities"": 13, ""in_deg"": 5, ""in_tiyn"": 98463500, ""is_seed"": false, ""largest_in_tiyn"": 32000000, ""largest_out_tiyn"": 207153000, ""n_peers"": 104, ""observation_completeness"": ""sample_only"", ""out_deg"": 99, ""out_tiyn"": 2300137500, ""rule_id"": ""community_bridge"", ""same_day_uncertain_out_share"": 0.04280765823782274, ""same_day_uncertain_tiyn"": 98463500, ""score_cap"": 1.0, ""score_uncapped"": 0.898331, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 2300137500, ""truncated_by_depth"": false, ""turnover_tiyn"": 2398601000, ""window_days"": 7}",0.3,0.24791318864774625,0.18770749214894572,0.14986541049798116,0.09995513683266039
100000000332284100,peripheral,0.3,10,0.857905,"Роль неоднозначна: входов=10, выходов=3; FIFO 1–7д=10%; тот же день=?0%; иные правила не выполнены",2,False,10,3,12,3,10742600,107426.0,28950000,289500.0,0.0007170946224349074,2.69487833485376,False,0,0.0,0,0.00010913726639027337,exact,2248,0.7545909849749582,13,4,2372600,0.22085900992310986,27300000,0.9430051813471503,2800000,0,28950000,28000.0,0.09671848013816926,0.0,0.0,0.9032815198618307,False,False,sample_only,39692600,396926.0,15,0.3,1.0,"{""betweenness"": 0.00010913726639027337, ""betweenness_percentile"": 0.7545909849749582, ""depth"": 2, ""external_communities"": 4, ""in_deg"": 10, ""in_tiyn"": 10742600, ""is_seed"": false, ""largest_in_tiyn"": 2372600, ""largest_out_tiyn"": 27300000, ""n_peers"": 13, ""observation_completeness"": ""sample_only"", ""out_deg"": 3, ""out_tiyn"": 28950000, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.3, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.09671848013816926, ""temporal_matched_tiyn"": 2800000, ""temporal_outgoing_tiyn"": 28950000, ""truncated_by_depth"": false, ""turnover_tiyn"": 39692600, ""window_days"": 7}",0.24629878869448182,0.18864774624373956,0.1828622700762674,0.14613055181695828,0.0939659039928219
100000000343175100,coordinator,0.88798,11,0.963037,Гипотеза связующего: соседей=39; внешних групп=10; посредничество=0.00109; не доказательство управления; seed: вход неполон,0,True,8,31,14,33,17871200,178712.0,400003900,4000039.0,0.0007132581979384051,22.382598818210305,False,0,0.0,0,0.0010946926090299827,exact,2248,0.9398998330550918,39,10,5880000,0.3290209946729934,62200000,0.15549848388978207,0,17321200,400003900,0.0,0.0,173212.0,0.04330257779986645,0.9566974222001335,True,False,seed_inflows_incomplete,417875100,4178751.0,47,0.88798,1.0,"{""betweenness"": 0.0010946926090299827, ""betweenness_percentile"": 0.9398998330550918, ""depth"": 0, ""external_communities"": 10, ""in_deg"": 8, ""in_tiyn"": 17871200, ""is_seed"": true, ""largest_in_tiyn"": 5880000, ""largest_out_tiyn"": 62200000, ""n_peers"": 39, ""observation_completeness"": ""seed_inflows_incomplete"", ""out_deg"": 31, ""out_tiyn"": 400003900, ""rule_id"": ""community_bridge"", ""same_day_uncertain_out_share"": 0.04330257779986645, ""same_day_uncertain_tiyn"": 17321200, ""score_cap"": 1.0, ""score_uncapped"": 0.88798, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 400003900, ""truncated_by_depth"": false, ""turnover_tiyn"": 417875100, ""window_days"": 7}",0.29690444145356665,0.23497495826377296,0.18268281740690895,0.1493270524899058,0.09914759982054733
100000000369781100,peripheral,0.2,10,0.238795,"Входов=1, вход=5000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,500000,5000.0,0,0.0,0.0005324777910582564,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,500000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,500000,5000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 500000, ""is_seed"": false, ""largest_in_tiyn"": 500000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 500000, ""window_days"": 7}",0.002288021534320323,0.0,0.16186630776132796,0.04835127860026918,0.02628981606101391
100000000375150100,peripheral,0.2,12,0.491734,"Входов=1, вход=300000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,30000000,300000.0,0,0.0,0.0007463802351751578,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,30000000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,30000000,300000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 30000000, ""is_seed"": false, ""largest_in_tiyn"": 30000000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 30000000, ""window_days"": 7}",0.23297442799461643,0.0,0.18411843876177658,0.04835127860026918,0.02628981606101391
100000000404740100,peripheral,0.2,13,0.322622,"Входов=1, вход=25000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,2500000,25000.0,0,0.0,0.0005579900727464834,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,2500000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,2500000,25000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 2500000, ""is_seed"": false, ""largest_in_tiyn"": 2500000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 2500000, ""window_days"": 7}",0.07624495289367429,0.0,0.17173620457604308,0.04835127860026918,0.02628981606101391
100000000408846100,terminal,0.59,14,0.247342,Наблюдаемый получатель: входов=1; вход=40500.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,4050000,40500.0,0,0.0,0.0002957255734808806,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,4050000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,4050000,40500.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 4050000, ""is_seed"": false, ""largest_in_tiyn"": 4050000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 4050000, ""window_days"": 7}",0.11096904441453566,0.0,0.061731718259309114,0.04835127860026918,0.02628981606101391
100000000413678100,peripheral,0.3,8,0.74625,"Роль неоднозначна: входов=2, выходов=3; FIFO 1–7д=25%; тот же день=?1%; иные правила не выполнены",3,False,2,3,2,18,30650000,306500.0,52819800,528198.0,0.00030069885417385005,1.723321370309951,False,0,0.0,0,5.7660733753642434e-05,exact,2248,0.6469115191986644,5,1,15650000,0.5106035889070146,42269800,0.8002642948288331,13249900,600000,52819800,132499.0,0.25085100663008947,6000.0,0.011359376597412334,0.7377896167724982,False,False,sample_only,83469800,834698.0,20,0.3,1.0,"{""betweenness"": 5.7660733753642434e-05, ""betweenness_percentile"": 0.6469115191986644, ""depth"": 3, ""external_communities"": 1, ""in_deg"": 2, ""in_tiyn"": 30650000, ""is_seed"": false, ""largest_in_tiyn"": 15650000, ""largest_out_tiyn"": 42269800, ""n_peers"": 5, ""observation_completeness"": ""sample_only"", ""out_deg"": 3, ""out_tiyn"": 52819800, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.011359376597412334, ""same_day_uncertain_tiyn"": 600000, ""score_cap"": 1.0, ""score_uncapped"": 0.3, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.25085100663008947, ""temporal_matched_tiyn"": 13249900, ""temporal_outgoing_tiyn"": 52819800, ""truncated_by_depth"": false, ""turnover_tiyn"": 83469800, ""window_days"": 7}",0.2737550471063257,0.1617278797996661,0.07707492148945716,0.13748317631224766,0.0962090623598026
100000000424935100,peripheral,0.2,15,0.193237,"Входов=1, вход=15000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,1500000,15000.0,0,0.0,0.00030144797323543743,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,1500000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,1500000,15000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 1500000, ""is_seed"": false, ""largest_in_tiyn"": 1500000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 1500000, ""window_days"": 7}",0.03936742934051144,0.0,0.07922835352175864,0.04835127860026918,0.02628981606101391
100000000425407100,terminal,0.59,2,0.220132,Наблюдаемый получатель: входов=1; вход=20000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны,2,False,1,0,1,0,2000000,20000.0,0,0.0,0.0003050945932713814,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,2000000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,2000000,20000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 2, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 2000000, ""is_seed"": false, ""largest_in_tiyn"": 2000000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 2000000, ""window_days"": 7}",0.059353970390309554,0.0,0.08613728129205922,0.04835127860026918,0.02628981606101391
100000000437046100,coordinator,0.89399,0,0.976135,Гипотеза связующего: соседей=48; внешних групп=7; посредничество=0.00220; не доказательство управления,2,False,9,42,20,73,110720000,1107200.0,760622400,7606224.0,0.0007924860106097877,6.86978323699422,False,0,0.0,0,0.002197148494797041,exact,2248,0.9699499165275459,48,7,54200000,0.4895231213872832,110498300,0.14527352862603046,48266100,56056200,760622400,482661.0,0.06345605914314383,560562.0,0.07369780327268827,0.862846137584168,False,False,sample_only,871342400,8713424.0,93,0.89399,1.0,"{""betweenness"": 0.002197148494797041, ""betweenness_percentile"": 0.9699499165275459, ""depth"": 2, ""external_communities"": 7, ""in_deg"": 9, ""in_tiyn"": 110720000, ""is_seed"": false, ""largest_in_tiyn"": 54200000, ""largest_out_tiyn"": 110498300, ""n_peers"": 48, ""observation_completeness"": ""sample_only"", ""out_deg"": 42, ""out_tiyn"": 760622400, ""rule_id"": ""community_bridge"", ""same_day_uncertain_out_share"": 0.07369780327268827, ""same_day_uncertain_tiyn"": 56056200, ""score_cap"": 1.0, ""score_uncapped"": 0.89399, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.06345605914314383, ""temporal_matched_tiyn"": 48266100, ""temporal_outgoing_tiyn"": 760622400, ""truncated_by_depth"": false, ""turnover_tiyn"": 871342400, ""window_days"": 7}",0.29932705248990576,0.24248747913188648,0.18528488111260655,0.14939434724091522,0.0996410946612831
