gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,betweenness,betweenness_mode,betweenness_sources,betweenness_percentile,n_peers,external_communities,largest_in_share,largest_out_share,temporal_out_share,temporal_matched_kzt,temporal_matched_out_share,same_day_uncertain_kzt,same_day_uncertain_out_share,temporal_unmatched_out_share,seed_inflow_incomplete,depth_outflow_incomplete,observation_completeness,turnover_kzt,operation_count,role_score_uncapped,role_score_cap
100000008571243100,terminal,0.59,18,0.35055,"Наблюдаемый получатель: входов=1, вход=134000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,134000.0,0.0,1,0,0.00030626343281042745,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,134000.0,1,0.59,1.0
100000008571433100,peripheral,0.3,55,0.710727,"Роль неоднозначна: входов=2, выходов=2; оборот=1784000.00 KZT; FIFO 1–7д=21%; в тот же день=?3%; правила иных ролей не выполнены; seed: вход неполон",0,True,2,2,350000.0,1434000.0,2,3,0.0016264807087207904,4.097142857142857,False,9.90734256935437e-07,exact,2248,0.08180300500834725,3,0,0.5714285714285714,0.7419804741980475,1.0,300000.0,0.20920502092050208,50000.0,0.03486750348675035,0.7559274755927475,True,False,seed_inflows_incomplete,1784000.0,5,0.3,1.0
100000008571443100,terminal,0.63,12,0.41467,"Наблюдаемый получатель: входов=2, вход=65000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,2,0,65000.0,0.0,2,0,0.00031474857317144927,0.0,False,0.0,exact,2248,0.0,2,1,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,65000.0,2,0.63,1.0
100000008575624100,distributor,0.65,68,0.371164,"Гипотеза распределения: входов=0, получателей=3; выход=89500.00 KZT; крупнейший выход=44%; источник средств неизвестен; seed: вход неполон",0,True,0,3,0.0,89500.0,0,5,0.0002855692942172909,,False,0.0,exact,2248,0.0,3,0,0.0,0.43575418994413406,0.0,0.0,0.0,0.0,0.0,1.0,True,False,seed_inflows_incomplete,89500.0,5,0.694637,0.65
100000008576243100,terminal,0.63,0,0.539412,"Наблюдаемый получатель: входов=2, вход=82920.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,2,0,82920.0,0.0,4,0,0.0016515737888683508,0.0,False,0.0,exact,2248,0.0,2,0,0.7959479015918958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,82920.0,4,0.63,1.0
100000008576528100,terminal,0.59,10,0.164883,"Наблюдаемый получатель: входов=1, вход=28000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,28000.0,0.0,1,0,0.0002864767510913652,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,28000.0,1,0.59,1.0
100000008579978100,peripheral,0.55,10,0.452047,"Мало связей: входов=1, выходов=1; оборот=111000.00 KZT; FIFO 1–7д=22%; в тот же день=?13%; правила иных ролей не выполнены",3,False,1,1,34000.0,77000.0,1,6,0.0002866712061358097,2.264705882352941,False,1.922024458454748e-05,exact,2248,0.2871452420701169,2,0,1.0,1.0,0.22077922077922077,17000.0,0.22077922077922077,10000.0,0.12987012987012986,0.6493506493506493,False,False,sample_only,111000.0,7,0.55,1.0
100000008582730100,peripheral,0.55,43,0.318943,"Мало связей: входов=1, выходов=1; оборот=10000.00 KZT; FIFO 1–7д=0%; в тот же день=?100%; правила иных ролей не выполнены",3,False,1,1,5000.0,5000.0,1,1,0.0008925911171850297,1.0,False,0.0,exact,2248,0.0,1,0,1.0,1.0,0.0,0.0,0.0,5000.0,1.0,0.0,False,False,sample_only,10000.0,2,0.55,1.0
100000008583360100,peripheral,0.55,18,0.583047,"Мало связей: входов=1, выходов=1; оборот=282843.00 KZT; FIFO 1–7д=66%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,112843.0,170000.0,1,1,0.0003276125928311374,1.5065179054083992,False,1.922024458454748e-05,exact,2248,0.2871452420701169,2,0,1.0,1.0,1.0,112843.0,0.6637823529411765,0.0,0.0,0.3362176470588235,False,False,sample_only,282843.0,2,0.55,1.0
100000008583971100,peripheral,0.2,0,0.412674,"Вход=2, 51000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,2,0,51000.0,0.0,2,0,0.00032971602313587925,0.0,True,0.0,exact,2248,0.0,2,0,0.7843137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,51000.0,2,0.2,1.0
100000008586731100,terminal,0.59,7,0.115467,"Наблюдаемый получатель: входов=1, вход=12000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,12000.0,0.0,1,0,0.00028756075486281447,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,12000.0,1,0.59,1.0
100000008587459100,peripheral,0.3,0,0.623559,"Роль неоднозначна: входов=2, выходов=2; оборот=868007.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",2,False,2,2,181507.0,686500.0,2,4,0.00030075681163842634,3.782223275135394,False,1.7724578204740185e-05,exact,2248,0.21702838063439064,4,1,0.7300379599684861,0.8608885651857247,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,868007.0,6,0.3,1.0
100000008588665100,peripheral,0.2,0,0.276503,"Вход=1, 25000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,25000.0,0.0,1,0,0.0003524909066556901,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,25000.0,1,0.2,1.0
100000008595687100,peripheral,0.55,16,0.623368,"Мало связей: входов=1, выходов=1; оборот=74795.00 KZT; FIFO 1–7д=100%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,64395.0,10400.0,1,1,0.00030485762729909343,0.161503222299868,False,0.00030108414068267934,exact,2248,0.8697829716193656,2,0,1.0,1.0,1.0,10400.0,1.0,0.0,0.0,0.0,False,False,sample_only,74795.0,2,0.55,1.0
100000008596924100,terminal,0.59,1,0.390725,"Наблюдаемый получатель: входов=1, вход=100000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,100000.0,0.0,1,0,0.00041602042429942244,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,100000.0,1,0.59,1.0
100000008598972100,terminal,0.59,8,0.314053,"Наблюдаемый получатель: входов=1, вход=120000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,120000.0,0.0,1,0,0.00029411601502281744,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,120000.0,1,0.59,1.0
100000008599354100,peripheral,0.55,0,0.556926,"Мало связей: входов=1, выходов=1; оборот=215200.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,177000.0,38200.0,1,2,0.0003317435534185647,0.21581920903954802,False,4.359230730515923e-06,exact,2248,0.18113522537562604,2,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,215200.0,3,0.55,1.0
100000008601794100,peripheral,0.55,39,0.694128,"Мало связей: входов=2, выходов=1; оборот=1365800.00 KZT; FIFO 1–7д=4%; в тот же день=?4%; правила иных ролей не выполнены; seed: вход неполон",0,True,2,1,494400.0,871400.0,8,13,0.002367779758018107,1.7625404530744337,False,3.962937027741748e-07,exact,2248,0.030884808013355594,2,0,0.9615695792880259,1.0,0.09341289878356668,31400.0,0.03603396832683039,35000.0,0.0401652513197154,0.9238007803534543,True,False,seed_inflows_incomplete,1365800.0,21,0.55,1.0
100000008603331100,distributor,0.759335,42,0.833784,"Гипотеза распределения: входов=2, получателей=6; выход=741774.00 KZT; крупнейший выход=40%; источник средств неизвестен",2,False,2,6,39500.0,741774.0,3,6,0.0003442340297094514,18.779088607594936,False,0.0001957690891704424,exact,2248,0.8363939899833055,7,2,0.7088607594936709,0.4044358524294462,0.8133932976890536,5000.0,0.006740597540490769,34500.0,0.046510123029386306,0.9467492794301229,False,False,sample_only,781274.0,9,0.759335,1.0
100000008603629100,coordinator,0.898664,8,0.989537,"Гипотеза связующего: соседей=73, внешних сообществ=7; посредничество=0.00576; не доказательство управления",2,False,19,61,1817300.0,4986156.0,45,74,0.0011918072731347837,2.7437165025037142,False,0.00576052874226788,exact,2248,0.993322203672788,73,7,0.32905959390304296,0.08182656138315769,1.0,344325.0,0.06905620281435237,1472975.0,0.2954129393464625,0.6355308578391852,False,False,sample_only,6803456.0,119,0.898664,1.0
100000008612257100,terminal,0.59,28,0.104789,"Наблюдаемый получатель: входов=1, вход=9500.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,9500.0,0.0,1,0,0.00028786387694202796,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,9500.0,1,0.59,1.0
100000008619159100,peripheral,0.2,67,0.487584,"Вход=1, 446400.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,446400.0,0.0,2,0,0.00035658738939848845,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,446400.0,2,0.2,1.0
100000008619857100,peripheral,0.3,0,0.352786,"Роль неоднозначна: входов=1, выходов=2; оборот=42000.00 KZT; FIFO 1–7д=0%; в тот же день=?62%; правила иных ролей не выполнены",3,False,1,2,29000.0,13000.0,1,2,0.0002872025732618286,0.4482758620689655,False,1.75823270987009e-06,exact,2248,0.13689482470784642,3,1,1.0,0.6153846153846154,0.0,0.0,0.0,8000.0,0.6153846153846154,0.38461538461538464,False,False,sample_only,42000.0,3,0.3,1.0
100000008620570100,peripheral,0.3,8,0.671404,"Роль неоднозначна: входов=2, выходов=2; оборот=176800.00 KZT; FIFO 1–7д=0%; в тот же день=?31%; правила иных ролей не выполнены",3,False,2,2,145000.0,31800.0,2,2,0.0003485384395879508,0.2193103448275862,False,3.308344750837977e-05,exact,2248,0.5225375626043406,4,2,0.5517241379310345,0.6855345911949685,0.0,0.0,0.0,10000.0,0.31446540880503143,0.6855345911949685,False,False,sample_only,176800.0,4,0.3,1.0
100000008624978100,terminal,0.59,35,0.371658,"Наблюдаемый получатель: входов=1, вход=109000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,109000.0,0.0,1,0,0.00033803190556376176,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,109000.0,1,0.59,1.0
100000008625905100,peripheral,0.3,3,0.784929,"Роль неоднозначна: входов=1, выходов=2; оборот=832800.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,2,197800.0,635000.0,1,2,0.0005453128171044595,3.210313447927199,False,3.962937027741748e-05,exact,2248,0.5884808013355592,3,0,1.0,0.5669291338582677,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,832800.0,3,0.3,1.0
100000008628231100,peripheral,0.3,72,0.705248,"Роль неоднозначна: входов=1, выходов=2; оборот=677870.00 KZT; FIFO 1–7д=8%; в тот же день=?0%; правила иных ролей не выполнены",1,False,1,2,50000.0,627870.0,1,19,0.00029558111590539824,12.5574,False,4.755524433290098e-05,exact,2248,0.6210350584307178,3,1,1.0,0.6836606303852708,1.0,50000.0,0.0796343192062051,0.0,0.0,0.9203656807937949,False,False,sample_only,677870.0,20,0.3,1.0
100000008628818100,peripheral,0.2,18,0.276032,"Вход=1, 46310.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,46310.0,0.0,1,0,0.00030290447081849904,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,46310.0,1,0.2,1.0
100000008629504100,peripheral,0.2,0,0.21439,"Вход=1, 20000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,20000.0,0.0,1,0,0.00030201034173378495,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,20000.0,1,0.2,1.0
100000008629581100,terminal,0.59,2,0.312461,"Наблюдаемый получатель: входов=1, вход=54184.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,54184.0,0.0,1,0,0.00031532894612265345,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,54184.0,1,0.59,1.0
100000008631800100,peripheral,0.2,18,0.154094,"Вход=1, 12850.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,12850.0,0.0,1,0,0.00029244596678878543,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,12850.0,1,0.2,1.0
100000008632060100,distributor,0.85015,0,0.718149,"Гипотеза распределения: входов=1, получателей=9; выход=339200.00 KZT; крупнейший выход=20%; источник средств неизвестен",3,False,1,9,6000.0,339200.0,1,12,0.0002880256481640291,56.53333333333333,False,0.0005365436581217867,exact,2248,0.9065108514190318,10,3,1.0,0.19899764150943397,0.20784198113207547,6000.0,0.01768867924528302,0.0,0.0,0.9823113207547169,False,False,sample_only,345200.0,13,0.85015,1.0
100000008633099100,peripheral,0.55,1,0.382374,"Мало связей: входов=1, выходов=1; оборот=32968.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,19468.0,13500.0,1,1,0.00029196202177266776,0.6934456544072324,False,1.922024458454748e-05,exact,2248,0.2871452420701169,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,32968.0,2,0.55,1.0
100000008634520100,terminal,0.59,42,0.308445,"Наблюдаемый получатель: входов=1, вход=90000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,90000.0,0.0,1,0,0.00029848291599650714,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,90000.0,1,0.59,1.0
100000008636603100,coordinator,0.897329,16,0.807417,"Гипотеза связующего: соседей=7, внешних сообществ=4; посредничество=0.00347; не доказательство управления",2,False,2,6,35460.0,159375.0,2,7,0.0003387006850594576,4.494500846023689,False,0.003474565491670118,exact,2248,0.986644407345576,7,4,0.6404399323181049,0.2936470588235294,0.431843137254902,0.0,0.0,35460.0,0.22249411764705881,0.7775058823529412,False,False,sample_only,194835.0,9,0.897329,1.0
100000008637537100,peripheral,0.3,42,0.890104,"Роль неоднозначна: входов=3, выходов=3; оборот=2971385.00 KZT; FIFO 1–7д=7%; в тот же день=?16%; правила иных ролей не выполнены; seed: вход неполон",0,True,3,3,619890.0,2351495.0,22,30,0.0008287331534345294,3.793406894771653,False,7.75353843868499e-05,exact,2248,0.7061769616026711,4,1,0.6160609140331349,0.9709142481697813,0.9281308274097968,170405.0,0.07246666482386736,381080.0,0.16205860527026425,0.7654747299058684,True,False,seed_inflows_incomplete,2971385.0,52,0.3,1.0
100000008638859100,peripheral,0.2,43,0.340074,"Вход=1, 34000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,34000.0,0.0,1,0,0.0005396486131466575,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,34000.0,1,0.2,1.0
100000008647905100,peripheral,0.3,43,0.69274,"Роль неоднозначна: входов=1, выходов=2; оборот=394222.00 KZT; FIFO 1–7д=15%; в тот же день=?0%; правила иных ролей не выполнены",2,False,1,2,50000.0,344222.0,1,2,0.0003287103258672675,6.88444,False,3.844048916909496e-05,exact,2248,0.5450751252086812,3,0,1.0,0.670497527758249,1.0,50000.0,0.14525509700135378,0.0,0.0,0.8547449029986462,False,False,sample_only,394222.0,3,0.3,1.0
100000008648783100,peripheral,0.2,18,0.097858,"Вход=1, 5200.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,5200.0,0.0,1,0,0.0002883520722228762,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,5200.0,1,0.2,1.0
100000008649416100,peripheral,0.2,28,0.239693,"Вход=1, 5000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,5000.0,0.0,1,0,0.000533726717629368,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,5000.0,1,0.2,1.0
100000008650785100,peripheral,0.3,16,0.724047,"Роль неоднозначна: входов=2, выходов=2; оборот=212120.00 KZT; FIFO 1–7д=47%; в тот же день=?0%; правила иных ролей не выполнены; seed: вход неполон",0,True,2,2,92000.0,120120.0,2,2,0.0006125210138081811,1.3056521739130436,False,2.2423618681972056e-05,exact,2248,0.48080133555926546,4,0,0.6141304347826086,0.5829170829170829,1.0,56500.0,0.47036297036297037,0.0,0.0,0.5296370296370296,True,False,seed_inflows_incomplete,212120.0,4,0.3,1.0
100000008652094100,terminal,0.59,0,0.187539,"Наблюдаемый получатель: входов=1, вход=35000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,35000.0,0.0,1,0,0.0002875404930641467,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,35000.0,1,0.59,1.0
100000008653041100,terminal,0.59,22,0.191801,"Наблюдаемый получатель: входов=1, вход=28000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,28000.0,0.0,1,0,0.00028993947203441087,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,28000.0,1,0.59,1.0
100000008654653100,peripheral,0.55,16,0.210846,"Мало связей: входов=0, выходов=1; оборот=54000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены; seed: вход неполон",0,True,0,1,0.0,54000.0,0,1,0.0002855692942172909,,False,0.0,exact,2248,0.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,seed_inflows_incomplete,54000.0,1,0.55,1.0
100000008655035100,terminal,0.59,1,0.331707,"Наблюдаемый получатель: входов=1, вход=30000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,30000.0,0.0,1,0,0.0005401427143175893,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,30000.0,1,0.59,1.0
100000008655779100,peripheral,0.3,15,0.65382,"Роль неоднозначна: входов=1, выходов=2; оборот=71704.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,2,47000.0,24704.0,1,2,0.00039705232861292827,0.5256170212765957,False,5.920977464216475e-05,exact,2248,0.666110183639399,3,0,1.0,0.7692681347150259,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,71704.0,3,0.3,1.0
100000008656043100,terminal,0.59,22,0.213336,"Наблюдаемый получатель: входов=1, вход=26200.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,26200.0,0.0,1,0,0.0002944677917550073,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,26200.0,1,0.59,1.0
100000008659445100,peripheral,0.3,9,0.728021,"Роль неоднозначна: входов=3, выходов=4; оборот=1013640.00 KZT; FIFO 1–7д=15%; в тот же день=?1%; правила иных ролей не выполнены; seed: вход неполон",0,True,3,4,138490.0,875150.0,7,18,0.0024238038911821246,6.319228825185934,False,9.90734256935437e-07,exact,2248,0.08180300500834725,4,0,0.5581630442631237,0.3104610638176313,0.6469748043192596,131990.0,0.15081985945266527,6500.0,0.007427298177455293,0.8417528423698795,True,False,seed_inflows_incomplete,1013640.0,25,0.3,1.0
100000008659950100,terminal,0.59,42,0.407122,"Наблюдаемый получатель: входов=1, вход=246000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,246000.0,0.0,1,0,0.0003208665270804821,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,246000.0,1,0.59,1.0
100000008661550100,terminal,0.59,22,0.167418,"Наблюдаемый получатель: входов=1, вход=22800.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,22800.0,0.0,1,0,0.00028912786758266,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,22800.0,1,0.59,1.0
100000008661585100,terminal,0.59,22,0.245974,"Наблюдаемый получатель: входов=1, вход=43141.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,43141.0,0.0,1,0,0.00029462408478601393,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,43141.0,1,0.59,1.0
100000008662216100,terminal,0.59,22,0.186642,"Наблюдаемый получатель: входов=1, вход=26200.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,26200.0,0.0,1,0,0.00028965853203188175,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,26200.0,1,0.59,1.0
100000008662805100,terminal,0.59,22,0.137248,"Наблюдаемый получатель: входов=1, вход=16500.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,16500.0,0.0,1,0,0.000288144577573808,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,16500.0,1,0.59,1.0
100000008663007100,terminal,0.59,22,0.129038,"Наблюдаемый получатель: входов=1, вход=14000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,14000.0,0.0,1,0,0.0002885077302285591,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,14000.0,1,0.59,1.0
100000008663723100,terminal,0.59,22,0.131886,"Наблюдаемый получатель: входов=1, вход=15600.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,15600.0,0.0,1,0,0.00028800410757254345,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,15600.0,1,0.59,1.0
100000008664469100,terminal,0.59,2,0.187584,"Наблюдаемый получатель: входов=1, вход=25000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,25000.0,0.0,1,0,0.0002905752050613446,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,25000.0,1,0.59,1.0
100000008664774100,terminal,0.59,22,0.136126,"Наблюдаемый получатель: входов=1, вход=16300.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,16300.0,0.0,1,0,0.0002881133620179714,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,16300.0,1,0.59,1.0
100000008665380100,peripheral,0.3,0,0.468141,"Роль неоднозначна: входов=2, выходов=1; оборот=87300.00 KZT; FIFO 1–7д=100%; в тот же день=?0%; правила иных ролей не выполнены",1,False,2,1,69100.0,18200.0,2,1,0.00029077432850192693,0.2633863965267728,False,1.922024458454748e-05,exact,2248,0.2871452420701169,3,0,0.8552821997105644,1.0,1.0,18200.0,1.0,0.0,0.0,0.0,False,False,sample_only,87300.0,3,0.3,1.0
100000008666075100,terminal,0.59,22,0.196579,"Наблюдаемый получатель: входов=1, вход=26217.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,26217.0,0.0,1,0,0.0002910719354249637,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,26217.0,1,0.59,1.0
100000008667058100,terminal,0.59,22,0.151649,"Наблюдаемый получатель: входов=1, вход=17534.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,17534.0,0.0,1,0,0.00028924947543311784,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,17534.0,1,0.59,1.0
100000008667795100,terminal,0.59,22,0.212349,"Наблюдаемый получатель: входов=1, вход=34000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,34000.0,0.0,1,0,0.000290875938709508,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,34000.0,1,0.59,1.0
100000008667799100,terminal,0.59,22,0.212349,"Наблюдаемый получатель: входов=1, вход=34000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,34000.0,0.0,1,0,0.000290875938709508,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,34000.0,1,0.59,1.0
100000008668099100,terminal,0.59,22,0.132918,"Наблюдаемый получатель: входов=1, вход=15700.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,15700.0,0.0,1,0,0.00028801971535046174,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,15700.0,1,0.59,1.0
100000008669037100,peripheral,0.0,86,0.0,"Связей=0, операций=0; изолирован, данных для роли нет; seed: вход неполон",0,True,0,0,0.0,0.0,0,0,0.0002855692942172909,,False,0.0,exact,2248,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,no_operations;seed_inflows_incomplete,0.0,0,0.0,1.0
100000008669310100,terminal,0.59,0,0.272959,"Наблюдаемый получатель: входов=1, вход=59567.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,59567.0,0.0,2,0,0.00028892410569473836,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,59567.0,2,0.59,1.0
100000008670667100,terminal,0.59,22,0.139939,"Наблюдаемый получатель: входов=1, вход=15534.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,15534.0,0.0,1,0,0.0002888296988600795,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,15534.0,1,0.59,1.0
100000008671026100,terminal,0.59,22,0.18072,"Наблюдаемый получатель: входов=1, вход=23534.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,23534.0,0.0,1,0,0.0002905088051522328,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,23534.0,1,0.59,1.0
